请求 ID,模型,时间,项目名称,项目ID,API Key名称,API Key ID,输入 Tokens,输出 Tokens,Cached Tokens
chatcmpl-6a779172bfcef2f5b7027154,kimi-k3,2026-08-09 04:28:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,131082,175,130816
chatcmpl-6a77916dbfcef2f5b7027151,kimi-k3,2026-08-09 04:28:32,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130897,72,130560
chatcmpl-6a77913ccfe918a31092f779,kimi-k3,2026-08-09 04:27:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130628,235,130304
chatcmpl-6a779137bfcef2f5b702712f,kimi-k3,2026-08-09 04:27:38,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130443,72,130304
chatcmpl-6a77910abfcef2f5b7027113,kimi-k3,2026-08-09 04:26:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130358,51,130048
chatcmpl-6a779106bfcef2f5b7027111,kimi-k3,2026-08-09 04:26:49,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130177,72,130048
chatcmpl-6a7790d9bfcef2f5b70270f7,kimi-k3,2026-08-09 04:26:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130092,51,129536
chatcmpl-6a7790d0bfcef2f5b70270f4,kimi-k3,2026-08-09 04:25:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,129637,346,128512
chatcmpl-6a7790b2bfcef2f5b70270e5,kimi-k3,2026-08-09 04:25:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,128535,1043,127744
chatcmpl-6a7790a4bfcef2f5b70270da,kimi-k3,2026-08-09 04:25:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,127837,654,127232
chatcmpl-6a779099cfe918a31092f6fe,kimi-k3,2026-08-09 04:25:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,127362,432,123136
chatcmpl-6a77903bbfcef2f5b70270ac,kimi-k3,2026-08-09 04:24:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,123357,3963,119040
chatcmpl-6a778fdebfcef2f5b7027080,kimi-k3,2026-08-09 04:23:22,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,119109,4029,118784
chatcmpl-6a778fd8cfe918a31092f660,kimi-k3,2026-08-09 04:21:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118929,72,118784
chatcmpl-6a778fb6cfe918a31092f649,kimi-k3,2026-08-09 04:21:13,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118844,51,118528
chatcmpl-6a778fb0bfcef2f5b7027068,kimi-k3,2026-08-09 04:21:08,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118663,72,118272
chatcmpl-6a778f8ccfe918a31092f625,kimi-k3,2026-08-09 04:20:32,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118485,144,118272
chatcmpl-6a778f88cfe918a31092f621,kimi-k3,2026-08-09 04:20:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118304,72,118016
chatcmpl-6a778f64bfcef2f5b7027037,kimi-k3,2026-08-09 04:19:51,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118219,51,118016
chatcmpl-6a778f5fcfe918a31092f5f4,kimi-k3,2026-08-09 04:19:46,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118038,72,117760
chatcmpl-6a778f3ccfe918a31092f5ca,kimi-k3,2026-08-09 04:19:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117953,51,117760
chatcmpl-6a778f37bfcef2f5b702701a,kimi-k3,2026-08-09 04:19:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117772,72,117504
chatcmpl-6a778f19cfe918a31092f5a7,kimi-k3,2026-08-09 04:18:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117687,51,117248
chatcmpl-6a778f11bfcef2f5b7027005,kimi-k3,2026-08-09 04:18:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117390,188,116736
chatcmpl-6a778f07bfcef2f5b7026ffe,kimi-k3,2026-08-09 04:18:23,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,116923,358,115200
chatcmpl-6a778ee0cfe918a31092f580,kimi-k3,2026-08-09 04:18:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,115406,1458,114432
chatcmpl-6a778ed4bfcef2f5b7026fdd,kimi-k3,2026-08-09 04:17:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114498,442,113920
chatcmpl-6a778ecbcfe918a31092f567,kimi-k3,2026-08-09 04:17:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114159,276,113664
chatcmpl-6a778ebdbfcef2f5b7026fcf,kimi-k3,2026-08-09 04:17:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,113750,354,113152
chatcmpl-6a778eb2bfcef2f5b7026fc7,kimi-k3,2026-08-09 04:17:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,113210,496,112640
chatcmpl-6a778ea6cfe918a31092f541,kimi-k3,2026-08-09 04:16:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,112645,521,112128
chatcmpl-6a778e9fbfcef2f5b7026fbd,kimi-k3,2026-08-09 04:16:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,112337,136,111616
chatcmpl-6a778e93cfe918a31092f52a,kimi-k3,2026-08-09 04:16:29,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,111828,465,110336
chatcmpl-6a778e7abfcef2f5b7026fa4,kimi-k3,2026-08-09 04:16:17,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,110472,1312,109824
chatcmpl-6a778e6dcfe918a31092f506,kimi-k3,2026-08-09 04:15:51,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,109859,569,109056
chatcmpl-6a778e5fcfe918a31092f4f8,kimi-k3,2026-08-09 04:15:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,109115,700,108032
chatcmpl-6a778e4ccfe918a31092f4e8,kimi-k3,2026-08-09 04:15:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,108090,981,107264
chatcmpl-6a778e3dbfcef2f5b7026f7e,kimi-k3,2026-08-09 04:15:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,107413,633,106496
chatcmpl-6a778e2ecfe918a31092f4c8,kimi-k3,2026-08-09 04:14:51,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,106631,738,106240
chatcmpl-6a778e25bfcef2f5b7026f6e,kimi-k3,2026-08-09 04:14:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,106264,323,105472
chatcmpl-6a778e19cfe918a31092f4bc,kimi-k3,2026-08-09 04:14:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,105721,500,105216
chatcmpl-6a778e11bfcef2f5b7026f5e,kimi-k3,2026-08-09 04:14:16,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,105379,299,104704
chatcmpl-6a778e04cfe918a31092f4b0,kimi-k3,2026-08-09 04:14:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,104803,533,104192
chatcmpl-6a778dfabfcef2f5b7026f4e,kimi-k3,2026-08-09 04:13:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,104368,392,103936
chatcmpl-6a778df2cfe918a31092f4a2,kimi-k3,2026-08-09 04:13:44,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,104094,232,103680
chatcmpl-6a778de9bfcef2f5b7026f42,kimi-k3,2026-08-09 04:13:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,103783,269,102912
chatcmpl-6a778dd7cfe918a31092f494,kimi-k3,2026-08-09 04:13:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,102918,823,93440
chatcmpl-6a778d13bfcef2f5b7026eca,kimi-k3,2026-08-09 04:13:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,93625,8978,92416
chatcmpl-6a778d0bbfcef2f5b7026ec4,kimi-k3,2026-08-09 04:09:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,92495,268,91904
chatcmpl-6a778d05cfe918a31092f3cc,kimi-k3,2026-08-09 04:09:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91905,119,84480
chatcmpl-6a778c7cbfcef2f5b7026e7d,kimi-k3,2026-08-09 04:09:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84606,5347,83200
chatcmpl-6a778c62bfcef2f5b7026e6e,kimi-k3,2026-08-09 04:07:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83411,895,81152
chatcmpl-6a778c56cfe918a31092f318,kimi-k3,2026-08-09 04:06:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81330,366,80896
chatcmpl-6a778c4cbfcef2f5b7026e61,kimi-k3,2026-08-09 04:06:44,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80949,296,79104
chatcmpl-6a778c1dbfcef2f5b7026e4e,kimi-k3,2026-08-09 04:06:32,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,79171,1723,78336
chatcmpl-6a778c0dbfcef2f5b7026e43,kimi-k3,2026-08-09 04:05:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,78526,560,76032
chatcmpl-6a778bfbcfe918a31092f2c9,kimi-k3,2026-08-09 04:05:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,76135,499,75520
chatcmpl-6a778bebcfe918a31092f2ba,kimi-k3,2026-08-09 04:05:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75731,260,75264
chatcmpl-6a778be2cfe918a31092f2af,kimi-k3,2026-08-09 04:04:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75497,179,75008
chatcmpl-6a778bdbbfcef2f5b7026e20,kimi-k3,2026-08-09 04:04:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75236,141,74496
chatcmpl-6a778bcecfe918a31092f29b,kimi-k3,2026-08-09 04:04:41,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,74689,453,57856
chatcmpl-6a778abfbfcef2f5b7026d8d,kimi-k3,2026-08-09 04:04:28,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,58108,12004,49408
chatcmpl-6a778abbbfcef2f5b7026d8c,kimi-k3,2026-08-09 03:59:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,49481,93,41984
chatcmpl-6a778ab5bfcef2f5b7026d89,kimi-k3,2026-08-09 03:59:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,42108,138,18432
chatcmpl-6a778ab1bfcef2f5b7026d86,kimi-k3,2026-08-09 03:59:49,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,18664,145,14336
chatcmpl-6a778aa8bfcef2f5b7026d83,kimi-k3,2026-08-09 03:59:44,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,14548,372,0
chatcmpl-6a778a7fb35cd1c7230e9803,kimi-k3,2026-08-09 03:59:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,56832,1613,55808
chatcmpl-6a778a69b35cd1c7230e97f5,kimi-k3,2026-08-09 03:58:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,55807,811,55296
chatcmpl-6a778a61d0de2822dbb3d693,kimi-k3,2026-08-09 03:58:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,55468,231,55040
chatcmpl-6a7789e0d0de2822dbb3d64d,kimi-k3,2026-08-09 03:56:24,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,55223,211,0
chatcmpl-6a7789cfcfe918a31092f108,kimi-k3,2026-08-09 03:56:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,54425,598,53760
chatcmpl-6a7789c7c624889d61fd9f48,kimi-k3,2026-08-09 03:55:57,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53912,253,53504
chatcmpl-6a778965c624889d61fd9f15,kimi-k3,2026-08-09 03:54:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53635,243,53248
chatcmpl-6a77895ec624889d61fd9f0e,kimi-k3,2026-08-09 03:54:12,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53268,279,52992
chatcmpl-6a77890ec624889d61fd9ee2,kimi-k3,2026-08-09 03:52:50,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53183,51,52736
chatcmpl-6a778903c624889d61fd9edd,kimi-k3,2026-08-09 03:52:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,52944,180,50944
chatcmpl-6a7788d89b09fb22aa2697fd,kimi-k3,2026-08-09 03:52:34,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117254,1738,115968
chatcmpl-6a7788c89b09fb22aa2697e7,kimi-k3,2026-08-09 03:51:51,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,116205,760,115456
chatcmpl-6a7788c29b09fb22aa2697d9,kimi-k3,2026-08-09 03:51:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,115570,270,115200
chatcmpl-6a7788709b09fb22aa269787,kimi-k3,2026-08-09 03:50:14,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,115303,233,114688
chatcmpl-6a77886a9b09fb22aa26977e,kimi-k3,2026-08-09 03:50:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114734,270,114432
chatcmpl-6a7788199b09fb22aa2696f0,kimi-k3,2026-08-09 03:48:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114541,159,113920
chatcmpl-6a7788129b09fb22aa2696e6,kimi-k3,2026-08-09 03:48:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114023,284,113920
chatcmpl-6a7787c39b09fb22aa269667,kimi-k3,2026-08-09 03:47:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,113938,51,113152
chatcmpl-6a7787b79b09fb22aa269654,kimi-k3,2026-08-09 03:47:14,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,113248,639,112640
chatcmpl-6a7787a89b09fb22aa26963d,kimi-k3,2026-08-09 03:47:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,112777,411,107264
chatcmpl-6a7787379b09fb22aa269596,kimi-k3,2026-08-09 03:46:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,107329,5404,103936
chatcmpl-6a7787149b09fb22aa26955f,kimi-k3,2026-08-09 03:44:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,104035,1557,103168
chatcmpl-6a77870d9b09fb22aa26954e,kimi-k3,2026-08-09 03:44:19,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,103349,270,101888
chatcmpl-6a7786b19b09fb22aa2694c5,kimi-k3,2026-08-09 03:43:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,101889,1426,101120
chatcmpl-6a7786aa9545cef4b1a52ada,kimi-k3,2026-08-09 03:42:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,101333,270,101120
chatcmpl-6a7786699545cef4b1a52a9d,kimi-k3,2026-08-09 03:41:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,101156,143,100608
chatcmpl-6a7786629545cef4b1a52a91,kimi-k3,2026-08-09 03:41:28,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,100662,270,100352
chatcmpl-6a7786209545cef4b1a52a42,kimi-k3,2026-08-09 03:40:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,100456,172,99840
chatcmpl-6a7786199545cef4b1a52a3b,kimi-k3,2026-08-09 03:40:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,100023,257,99840
chatcmpl-6a7785d89b09fb22aa26936c,kimi-k3,2026-08-09 03:39:08,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,99938,51,99072
chatcmpl-6a7785cc9b09fb22aa269357,kimi-k3,2026-08-09 03:39:03,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,99244,641,98560
chatcmpl-6a7785bc9b09fb22aa26933f,kimi-k3,2026-08-09 03:38:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,98690,495,97792
chatcmpl-6a7785ae9b09fb22aa269320,kimi-k3,2026-08-09 03:38:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,97973,673,97280
chatcmpl-6a7785a49b09fb22aa269310,kimi-k3,2026-08-09 03:38:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,97456,473,96512
chatcmpl-6a7785979b09fb22aa2692f8,kimi-k3,2026-08-09 03:38:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,96708,705,92416
chatcmpl-6a7785389b09fb22aa269252,kimi-k3,2026-08-09 03:37:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,92585,4080,91904
chatcmpl-6a7785319b09fb22aa269249,kimi-k3,2026-08-09 03:36:23,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,92090,263,91392
chatcmpl-6a7784e49b09fb22aa2691b1,kimi-k3,2026-08-09 03:35:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91469,587,90624
chatcmpl-6a7784d69545cef4b1a528d9,kimi-k3,2026-08-09 03:34:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90831,580,90368
chatcmpl-6a7784d09b09fb22aa26918e,kimi-k3,2026-08-09 03:34:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90396,231,77568
chatcmpl-6a77849d9b09fb22aa26912b,kimi-k3,2026-08-09 03:33:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90430,203,89856
chatcmpl-6a7784979545cef4b1a52895,kimi-k3,2026-08-09 03:33:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90033,244,89600
chatcmpl-6a7784729b09fb22aa2690e9,kimi-k3,2026-08-09 03:33:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,89851,148,89088
chatcmpl-6a7784659b09fb22aa2690d2,kimi-k3,2026-08-09 03:33:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,89093,706,88576
chatcmpl-6a77845e9b09fb22aa2690c5,kimi-k3,2026-08-09 03:32:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,88656,264,88320
chatcmpl-6a7784569b09fb22aa2690b9,kimi-k3,2026-08-09 03:32:42,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,88454,143,87808
chatcmpl-6a77844d9b09fb22aa2690ac,kimi-k3,2026-08-09 03:32:37,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,88021,307,86272
chatcmpl-6a7784339b09fb22aa269080,kimi-k3,2026-08-09 03:32:29,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,86364,1613,85248
chatcmpl-6a7784209b09fb22aa269062,kimi-k3,2026-08-09 03:32:02,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,85272,1048,84736
chatcmpl-6a77841a9b09fb22aa269056,kimi-k3,2026-08-09 03:31:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84979,249,84224
chatcmpl-6a77840e9b09fb22aa269040,kimi-k3,2026-08-09 03:31:37,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84263,673,83712
chatcmpl-6a7784079b09fb22aa269037,kimi-k3,2026-08-09 03:31:25,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83934,286,83456
chatcmpl-6a7783ff9b09fb22aa26902e,kimi-k3,2026-08-09 03:31:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83540,351,82944
chatcmpl-6a7783f79b09fb22aa269024,kimi-k3,2026-08-09 03:31:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83115,381,82688
chatcmpl-6a7783f09b09fb22aa26901c,kimi-k3,2026-08-09 03:31:02,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,82755,318,80640
chatcmpl-6a7783ca9b09fb22aa268fe0,kimi-k3,2026-08-09 03:30:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80793,1920,61952
chatcmpl-6a778265b8fa99ee513be9fa,kimi-k3,2026-08-09 03:30:17,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,61999,17780,48128
chatcmpl-6a77820db8fa99ee513be989,kimi-k3,2026-08-09 03:24:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,48269,4101,40192
chatcmpl-6a77820ab8fa99ee513be986,kimi-k3,2026-08-09 03:22:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,40355,73,25856
chatcmpl-6a7782065b66f239f0db0826,kimi-k3,2026-08-09 03:22:49,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,26083,87,18944
chatcmpl-6a7782035b66f239f0db0823,kimi-k3,2026-08-09 03:22:46,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,18973,130,14336
chatcmpl-6a7781fb9545cef4b1a52646,kimi-k3,2026-08-09 03:22:42,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,14482,319,0
chatcmpl-6a7781cdc624889d61fd9ad7,kimi-k3,2026-08-09 03:22:34,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,51143,1692,49920
chatcmpl-6a7781b3c624889d61fd9ac2,kimi-k3,2026-08-09 03:21:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,50022,901,48640
chatcmpl-6a7781a4e8ba49b3593aaa83,kimi-k3,2026-08-09 03:21:22,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,48876,521,48384
chatcmpl-6a77819ce8ba49b3593aaa7a,kimi-k3,2026-08-09 03:21:08,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,48404,270,47616
chatcmpl-6a778131e8ba49b3593aaa06,kimi-k3,2026-08-09 03:19:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,47814,556,47104
chatcmpl-6a77812ae8ba49b3593aaa01,kimi-k3,2026-08-09 03:19:12,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,47241,217,47104
chatcmpl-6a7780ebe8ba49b3593aa9c0,kimi-k3,2026-08-09 03:18:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,47156,51,46848
chatcmpl-6a7780e0f051a4bda8a09c46,kimi-k3,2026-08-09 03:17:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,46909,188,46336
